id,year,mean,modelgroup
ACCESS1-0_rcp85_r1i1p1.csv,2067,290.1337,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2068,290.132783333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2069,290.245875,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2070,290.151475,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2071,290.278816666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2072,290.348608333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2073,290.356141666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2074,290.41015,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2075,290.58925,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2076,290.673466666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2077,290.501475,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2078,290.553841666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2079,290.918433333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2080,290.897891666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2081,290.861041666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2082,290.7994,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2083,290.788375,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2084,290.958191666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2085,291.124083333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2086,291.175583333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2087,291.256058333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2088,291.223258333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2089,291.343916666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2090,291.53595,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2091,291.5566,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2092,291.534158333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2093,291.535016666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2094,291.797116666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2095,291.725866666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2096,291.849208333333,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2097,291.910116666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2098,291.93795,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2099,291.878091666667,rcp85
ACCESS1-0_rcp85_r1i1p1.csv,2100,291.929241666667,rcp85
ACCESS1-3_rcp45_r1i1p1.csv,1951,287.465758333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1952,287.332491666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1953,287.296058333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1954,287.212116666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1955,287.227658333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1956,287.262633333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1957,287.265133333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1958,287.216183333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1959,287.336566666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1960,287.313425,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1961,287.329525,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1962,287.421841666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1963,287.408658333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1964,287.11155,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1965,287.151683333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1966,287.175525,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1967,287.103408333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1968,287.175733333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1969,287.286908333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1970,287.337458333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1971,287.293258333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1972,287.327325,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1973,287.265016666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1974,287.202766666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1975,287.2126,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1976,287.077416666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1977,287.281783333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1978,287.371491666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1979,287.298258333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1980,287.28115,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1981,287.299791666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1982,287.3504,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1983,287.434191666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1984,287.382783333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1985,287.418641666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1986,287.41305,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1987,287.531883333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1988,287.378166666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1989,287.461558333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1990,287.465991666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1991,287.580691666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1992,287.350058333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1993,287.379125,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1994,287.394508333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1995,287.419258333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1996,287.491691666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1997,287.504016666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1998,287.646391666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,1999,287.568416666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2000,287.511591666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2001,287.633433333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2002,287.734808333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2003,287.711775,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2004,287.796533333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2005,287.870891666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2006,287.891825,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2007,287.879366666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2008,288.090083333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2009,288.128475,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2010,288.020791666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2011,288.043925,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2012,288.064091666667,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2013,288.198958333333,rcp45
ACCESS1-3_rcp45_r1i1p1.csv,2014,288.054058333333,rcp45
